Unique_idx,price
776,378616.31587192416
3917,433758.5045108739
15169,748244.7542185942
12316,606439.331057474
6821,626973.6272841524
13557,372693.1485066144
1383,675245.7219194425
16980,316142.03503513616
7597,577417.5287502734
4856,171688.51935111452
14514,306718.4647135576
14753,508307.7203255119
4207,341007.96816533897
4182,635614.5248148916
8126,156361.71662587207
16743,124526.72889079619
15600,771948.6193232248
7827,980639.3237224473
2641,1144049.0388322398
3987,369910.39877805114
16721,775312.7221485507
2028,223478.3376999721
11103,319806.64371760935
7812,292401.8287565373
18184,387428.3454733379
15029,232786.82773842663
10012,382473.0163856484
4158,939671.3137200559
11562,481990.0124269137
2797,419901.9435801767
17997,689957.8773751613
18301,644025.4830175163
7210,648061.075629483
9527,979230.2370695723
8955,757704.507617387
12082,370881.8960529817
20763,695886.262290013
7377,679606.3958010115
21367,793624.3364877794
4610,180538.26439734176
4678,715172.8934416557
17555,661989.8367794976
5234,497290.4213870242
10633,1223828.3475629203
5029,1249685.0517392242
19243,688353.1724236123
12614,864596.1439975705
15844,200477.41982531268
35,804360.824673079
5793,774682.4931978704
17474,1435416.957706918
13531,155512.35920013394
10754,690706.2506246567
2462,568410.6853962364
6469,363154.8564796671
14823,505895.6685909806
15679,1177689.7387037678
4403,353223.4890788263
4289,470254.4052844541
1427,437348.1562153194
18689,385539.5645163059
2232,564872.7608538121
10414,127120.1656259736
8391,453306.47286920156
6596,649652.2363772783
15523,287789.1752012512
9241,714557.2166339112
19425,801520.6703312155
18799,322950.55771512166
2141,-74674.02892020531
14641,182468.2314551631
1945,1462446.531879519
11234,527943.2704318445
12222,557605.4501194526
2539,404736.62862236984
5500,686648.3343617143
12224,257384.4958442459
19471,723697.2025745446
2483,580505.2012875257
3669,489272.8389201965
18421,295178.3428198127
2843,366422.4034644598
5036,147994.8855640106
16362,729832.6864986466
18098,948891.414241326
16269,370480.6320296787
13032,677888.7409960888
17992,394276.07300319057
18025,744309.0432932097
4349,351112.1283307709
5739,1168142.4801351773
8953,679232.9590507504
9532,394900.0920717744
88,421277.060594989
5221,629313.7792247934
1633,265841.84392778855
21268,445348.32645604014
9233,455576.74944009446
8316,642824.255243931
1296,706352.2575758668
6923,462438.07308158185
5700,265412.90692167636
13459,546155.427012668
2868,565414.9472814808
14674,792800.7784497114
11441,896331.0326801473
3920,746710.7241954254
18295,557486.8066708734
11622,504568.4181461865
3455,1224376.5611618385
1054,667773.7942542518
2985,749306.651700018
7045,763708.3180479743
13865,35450.51361128036
12307,399523.10869709216
407,127579.65940237418
9907,578596.9163743453
6383,683535.0755424695
21073,665797.3899234664
3312,170724.74911236856
953,729295.7223671917
11983,379412.5883310903
14934,423004.82018721476
12395,568752.7287988123
17002,953102.608682666
16165,380804.09316525236
18125,245121.75060015824
5299,298834.6762920711
4891,591972.9646170214
2996,384785.4429835491
6789,520066.10196392983
19553,448391.912085345
16505,485265.71995882783
15301,366231.1317055756
13120,658551.9040271891
801,1036908.2165972814
16574,122921.40132265352
17017,408730.03439824004
11221,983062.8726228215
19526,1035767.8390259547
5282,818607.1300185835
18266,1417691.9905877504
4806,673107.059006785
2784,477259.4359920388
7380,862887.7936397418
14897,349053.7555765221
21488,722258.5304812966
10890,338399.03601736575
20583,872333.8026358988
4677,375655.62539780606
2039,297380.72643441986
14722,131348.46505676582
15949,163012.61494444404
7225,213891.67339630798
2918,177590.58651147503
12017,1107631.922013076
3145,450151.7057551099
1189,350360.3884244766
4380,320716.96372831054
9918,545528.6675238656
5480,1063577.9389755288
10801,469900.05164776184
13756,30365.173294764012
5244,616467.2939413879
1798,515874.402881057
11477,524684.2506491812
17528,193520.7817955669
3782,617993.0752278473
1359,679911.7416056162
13642,571695.3393707089
20332,485976.3324838681
20493,812149.4127072981
18237,570546.6847347645
16474,320375.00642004143
5853,433021.48548956774
19194,841825.2493810654
1084,673728.9915873166
5246,298714.41981105786
4370,807526.6391651379
10901,415299.92015344
8454,287246.7882943256
10258,385795.9724101564
15796,511454.49906292744
14030,1482377.6199128674
19623,243430.22080876864
18561,330436.6545025073
18334,669650.2633932922
19472,40626.37394382898
18630,615552.9470553463
4386,632387.3447373034
6437,84657.06876812596
482,868288.0952164307
597,830867.5784329902
4017,841921.4609035561
21057,1001079.1794501478
1433,1359078.3101627585
18065,407837.6320189964
17890,581913.793363749
5028,430605.6824780749
13106,627437.9981877506
14055,196950.75143300463
3629,265530.4351077555
10215,310585.1368201971
15094,498872.5333080143
12046,220876.32824602164
1017,537989.0735965688
10408,184968.85543585382
6890,331381.4521619491
18980,1002915.0725767659
18348,274905.81103183795
14164,340187.9095222503
2079,886391.0951401405
4915,923500.6981295962
1524,553042.631565772
9444,399685.4530016817
2336,294262.511187206
8723,66744.04244378489
14304,483787.9564095093
3475,537073.355673993
6377,368049.97881807387
17013,950992.0446265303
2098,641444.5570532512
620,336484.0830407562
2806,601628.3574724961
11064,296378.5045564901
18695,552695.9030229272
15778,463208.51451826654
18371,442329.11435279343
15213,749961.8872578777
12268,450149.86913185474
20716,361066.32411713246
1520,277682.289108254
3289,208452.63827558327
1114,459716.05560374353
2000,476608.63977652695
19710,833386.8893202078
7968,578995.2045532623
5539,190972.05230745673
8401,447760.1023828788
12897,547542.980425383
629,726372.3063321514
21090,712254.7782615032
8578,896219.9052288309
6111,159633.03333609924
9296,403764.2521941867
2459,848463.3020695727
20549,642176.4934775634
20113,305432.24151723366
17242,536392.7748310678
20298,310372.0027202973
7422,267263.7668577749
3874,151502.6573344674
12886,664021.0988910701
18730,622586.9765602527
1530,1309346.9925314765
941,332429.20689499006
10907,633811.9685480194
5919,926058.8764146362
9036,593176.7352655903
21406,426281.19904782623
21319,512399.5309206126
21584,244951.44024716504
17491,279195.80915525183
5595,471506.4211546527
11257,2081743.340929903
10065,406042.52687388286
18277,505121.65451121423
5126,418553.4294065926
15069,619561.8485538876
19316,206576.27071221266
14212,922595.8356118901
12412,653420.8484870205
4797,377182.5452772826
6055,354205.5810274305
1758,675692.0680019315
5618,678034.1560650272
455,902126.7655767472
21006,251644.87333630398
11936,936391.1123383231
884,833261.196464452
15175,384977.985288254
613,697089.5420101583
2560,784056.1475363476
5794,527117.8251086269
8755,116906.37492751796
19212,664438.3703231579
9750,827380.7514025085
4316,1292688.7202414693
555,872095.0696555516
8277,1173391.1106461957
21274,542652.4631696707
19745,380341.2799270069
9375,1511523.129796423
20244,931046.1015038034
15277,884682.6014407454
8129,358381.75163967814
7622,555088.8764627744
11697,1123690.8407894
1991,320591.21600758564
14134,482851.5109188473
1604,222476.07161235996
16236,151311.18426118325
21045,545462.5352535993
6529,225757.64504786953
2114,218076.99119589943
20652,520325.6665766584
20319,345624.776006341
4084,298430.38076618407
20768,367094.6190320533
2786,458114.6281727515
12546,167198.35509634204
3323,347064.0122049488
4570,545847.9648712622
10121,706916.1527314801
4140,971453.801285347
17096,570039.9976364598
4141,473730.2558778245
14787,21729.086952767335
8300,465745.29262881447
13775,693120.5824261904
14861,394601.8816195689
11166,592033.3738318207
6968,531620.2818952147
15457,147913.12126971502
11614,239383.40308765788
11919,394554.54329351615
9013,527582.3341887416
9778,625580.9290568428
12846,999559.5906048352
2277,534512.6356363669
3087,234026.39510113746
7218,536390.5988065498
16971,118474.34276269656
16699,147799.90985308494
14590,614532.9049046533
4077,412495.5754192462
15909,470701.79695295356
2958,1090971.1409725053
12108,446166.2511043055
1621,494056.06058713235
15922,553835.6810591221
8375,996709.2839965345
15170,480885.2907635821
7487,752861.3403197685
1578,646635.3420617227
13286,664091.3790329704
6869,185381.0603029756
12764,485630.2580373427
20323,491855.23831299134
11288,519513.3394457875
17446,491056.75735503435
19340,616262.9567239862
12436,242716.407943571
2717,1020700.3329105237
17340,166578.26211332157
17299,261458.08525495976
9190,462315.4529449288
11148,237847.17170230485
13371,613159.6708587054
18108,238769.66301921662
7473,414493.1892213784
2182,547778.1161445258
5481,524916.4763169177
11450,583171.8660293939
11203,519861.00839685556
8076,491949.37848721724
15510,293603.42891723476
4593,802934.914125788
13978,753662.412755711
4,441618.3245916227
12995,238298.19351486675
17511,783913.8476732224
20806,511850.86607230175
3660,341688.7856713217
8487,1181201.6181628127
11417,957441.2819644772
11499,356087.4081689166
9191,376205.26481791027
7815,732705.481727385
2528,830300.8162484476
196,560896.1899693962
16365,207003.5984788537
13380,487025.59988052305
5265,220018.8273599306
10593,775452.3841666114
12178,595661.3869208787
5837,115612.70771835372
7146,715964.3405622905
3003,318738.97096050344
12983,726990.4907358829
20735,253674.2347690761
17132,219486.70526209008
12438,634106.4182413304
14600,391021.4832581021
11535,1501542.103900317
15196,894834.4827320073
13393,327453.9377785055
20477,421491.3278859621
4405,387517.90194118023
15636,129666.65214317571
19763,671188.4317341447
5558,491035.6406613104
2644,1060229.8264790932
16268,797452.5065854024
15183,365303.0265000919
20787,466137.1561761312
5903,352963.1840130342
7772,276979.8808329031
7511,358848.71638318896
13429,416836.64438499324
6643,651561.7290516617
8145,337433.1062677363
10194,418817.535256275
7272,1158713.5214635283
1012,827067.0273139859
18215,302647.80460233614
13581,447787.3904868299
15702,755230.6901564961
8019,299212.86545883585
18089,295904.76323177014
21608,496467.18536489457
14879,1293508.8696600208
1544,602359.1553364014
13680,209230.46310637612
5728,491281.07625800464
16075,367835.4462595703
3310,354606.6680148868
10543,376430.06719615404
20337,355900.0819344809
20067,891407.0277334331
9336,541789.385050484
11,446961.56917961966
11501,366374.0952876769
7319,353444.2995551573
8157,292183.87224693596
14541,642218.4707945716
11313,614782.7406433728
12746,488814.18701105565
5774,651106.1990124555
13016,493455.72085770965
19567,151476.72127900925
14277,602891.7990424922
20063,400588.7409995785
18721,570770.7968375534
792,1164546.69704449
12403,262169.73378242925
7429,172273.48228647746
7501,698399.4567131028
7202,820848.6547225416
13533,267446.8522217013
644,376303.4075090699
4286,417247.8346522739
12889,117630.00263981335
21038,121612.84401906468
3780,492277.960830017
21558,471300.23538508546
310,860208.576268835
8259,558655.8354350626
20817,437536.941154046
13249,391363.06856329925
21043,297595.31174852233
17805,343185.5007644845
5616,686893.2790069478
12819,256272.56654956285
5041,300163.59028526396
2247,590627.1780124167
13175,466773.30735030584
20962,31270.855767395347
9046,315222.46375710797
687,422091.177869929
6801,713723.9729498196
4218,1908762.6931342967
9520,500384.05103678256
6974,235605.95340822078
4567,500762.99305179156
6889,218531.26880137064
1792,42690.74560110271
17928,360716.9968041107
11843,1050177.1678202627
12021,384231.2810598649
18172,143515.38580947556
18669,499986.89145484474
3914,3008998.7613954493
370,277108.62327556126
14013,1145990.2707328359
387,281456.67257114965
6020,275114.4353688285
3298,596505.4277040232
13559,237860.75311256386
14658,233001.3766407855
8571,586804.4420341728
17326,33253.78562490363
1863,799170.3602376841
7193,508139.57572306786
3019,141042.00411965698
4527,198740.71000007633
20236,692246.6380827343
5507,793201.7570695598
5281,871023.303433802
2047,483251.60596383456
1915,554815.4670775048
18364,235322.79837684706
9738,392090.2641895618
1622,1149141.4071366116
17529,542442.4189361818
13403,1091017.5332917552
20233,1479709.9689972932
5886,956436.2698100768
12140,686660.4925949043
10552,534478.6086159488
8988,703070.7111636596
16467,286348.6540652411
248,300834.92338153254
19233,710240.6132911397
2664,737345.6725347238
1332,747262.0962488875
9088,194109.55838022474
10407,1053838.5617298167
10208,453404.3579100035
4615,371153.74992133584
12207,822261.0244180812
8363,431171.4153993977
10724,290002.5033880593
20462,181576.2375645414
8904,766923.4551602108
5607,949833.2862758003
6570,363580.6485133227
20064,494285.1881237086
15721,574681.4089698875
3267,1053671.0028469898
4860,624416.3118323172
10186,140690.92023758125
16114,239501.3267767774
16370,358626.04553336743
4106,1226751.0308395792
5206,825309.2882058062
2776,174036.5473792944
14394,608313.9772906909
8275,89335.17236033268
18466,308178.66413597204
16683,540565.3304006457
1960,669024.9842065321
15443,508254.82464482076
20037,791706.5468956651
5869,445314.61543512996
4211,1064900.3731242577
19529,1198072.368115157
8498,473013.2643343853
600,491868.57824227214
13008,237576.33713944722
15258,1634094.455227186
6668,797390.2422865108
13002,1006995.3716594419
7899,201428.4332067147
21264,603240.4739998244
12647,214131.96059746016
8564,402253.4102870999
10912,469754.30588768143
8976,918785.0656488296
18920,465315.3969486719
20954,441024.8980675256
15065,343832.4656678932
7842,295366.52522794064
10599,397338.4515053462
332,310065.3408742817
10925,779383.3534534732
10217,709497.4991747821
15635,162853.10040822253
3208,403847.2431404814
5115,685226.2116411664
13969,552077.8811847912
11864,606036.445376263
5953,751905.411273594
9226,688483.0644036746
1104,761401.0634748498
10766,900038.6027352009
20220,110390.9911036836
5119,142233.86506884918
1747,360761.6888882471
8973,416761.95203018
10429,794174.4608580125
16545,557209.0553086344
13527,852643.7685379339
16132,382972.8091202872
20558,679419.7980909925
6839,362173.5713410899
19007,721155.6491344385
10204,848189.9450978609
5604,216560.0452205753
15825,984116.4356664158
17217,463500.3232325036
8291,350819.75937367044
2385,346659.41986827273
14262,760609.0119131766
20724,481575.1353025753
6463,329934.36361075565
10924,531240.0191935338
14283,33280.980365422554
7638,386319.20171941444
8162,444231.451259234
16017,829219.3895359281
2951,698348.7145402059
9405,383921.40105005354
10064,437990.78071348835
9009,263801.12416714337
14869,252226.173088653
1513,121559.39588713553
17768,277682.6658225423
1599,530274.5788271539
8842,500836.53238552343
12390,394758.39816143084
16828,353177.6960718045
3501,694614.1521232333
3847,492821.9690657528
19643,1006959.505620419
17300,564019.8611293938
7372,616272.8422559313
11175,109819.72992686648
18003,277585.13917538896
12030,245166.31451619137
19860,236411.60788585246
18489,569990.9000127874
14319,372237.2894842876
12297,935827.6394540425
15000,147741.0781626897
2012,577539.3845220096
4732,599936.366391995
19162,482669.3601800874
14642,1163536.4572390728
13750,602989.6100250678
1715,436093.00977213215
15049,1589078.9198513478
201,403839.0794882169
20825,407522.40672261734
15182,601755.5578541933
12092,398473.0053168945
21253,505510.8212501025
21586,496229.706754623
13609,537406.469875671
10172,570882.3436346417
5606,471141.77143592946
12131,272499.8064663969
9410,612498.6004848583
5384,593786.3275781535
11945,1337413.5842694873
4884,460578.1970500313
9633,179391.82051029615
14859,1291983.8554590493
10865,411273.403218654
10930,528872.4398268582
21602,-37358.99765779637
2370,636493.8134403927
9528,581451.8503323263
11740,607072.1339787021
7160,792424.9844875177
21155,284988.4736655606
1282,1002039.1360160196
10579,294350.29541364405
12993,285989.2049121037
15482,2383252.4039415815
12747,395905.3632552065
20745,746230.4409482665
14524,448811.041603975
9616,503648.88196796086
17007,475299.40497193485
134,705038.7730522603
9018,677096.5228770413
17687,383645.62445991114
3253,423480.9763009036
17627,605092.6079369355
5459,601913.641971413
7040,241743.89708787575
15298,279461.0096381474
13257,1151343.0893590767
5754,732122.4184904834
8623,-142155.55100730713
8572,394798.0883236276
15359,508063.8599028876
18806,1092738.5128124878
19624,817841.5187252574
19401,131975.9716191115
1463,516478.1839165762
18679,405322.4166832566
5120,252718.71947914734
199,236406.00484377984
19311,546663.9045165889
4127,557132.971550935
8202,650685.2271853471
3991,438139.2969829142
6826,552382.8454339588
15863,427431.42032398004
4639,508939.6113870526
15043,274901.73382139206
9064,602882.1908418704
8343,413306.65441217273
10211,315096.14368210733
5694,547311.9478085106
21534,450057.82560969144
11351,296896.72026406694
8305,856773.0436506802
4633,969112.4490837539
5191,478560.0506746359
11730,734890.95707638
3347,965962.5509581612
7818,658747.2369965101
7287,419927.0904492475
10678,357029.8884309074
18727,165910.50526226312
7659,756787.8127530767
17271,431997.64375168644
3875,518824.3479346987
8370,509037.0380779719
21223,497757.6461177403
10449,807507.6550896429
15592,1420641.5713720107
10341,741488.5819773125
6202,376938.3126130514
755,248750.1382930167
6948,322007.167123151
9625,288372.08733281307
1827,523308.20253949985
17306,956604.2526809201
19612,622129.857438419
12200,386722.9939753646
13372,536928.0918740444
15131,-20162.156756799668
4828,708217.6303788023
17572,149894.55414640717
3563,595993.4923834866
3148,614718.9564503068
15680,904535.6081904806
7008,1383159.2185523706
10199,593405.7754175067
18255,394953.1273493925
8201,282088.1619365644
20022,321301.6728985794
2874,614336.6761841541
14355,878950.5365990866
14186,431529.2478293767
4620,221162.4457124658
17671,505043.15664048865
19852,524931.4147005836
4784,588222.3085963912
4954,659906.7968961308
69,769033.004630317
5729,731151.3317801328
2621,498993.4053267818
11371,570035.6452317657
10861,627643.8432450406
21568,1015731.7488903822
15537,568910.7270167163
444,196796.8252180284
20655,752291.7352522425
8573,729192.1904600384
2078,247629.9014933072
10775,575538.4072010713
13852,438062.3738804683
15407,321309.30601072405
7767,4802.6121815200895
9081,584383.7030877983
4015,1042742.9786897497
8640,201602.51593910437
170,310713.76059035864
18313,851047.1948744692
7841,411027.9777459949
13118,382205.2237159619
11598,1190156.8241987256
542,499454.34200033173
7374,270333.20365020726
7819,152972.0706401458
1297,367000.9018825209
18481,66528.67203656584
16255,430640.7383450316
2123,773432.2937013535
4438,556858.084891405
16785,122334.9425282618
11840,448254.1228028573
427,722515.6860738918
14878,810034.1398948478
17378,-32375.045334300958
9359,368529.9053059295
17427,506596.86068032496
10278,1165897.1007238524
13600,508785.2002516426
18895,356282.78369789105
17284,609103.8398386752
6562,381759.3842334999
490,409739.14482872374
15576,561442.4210525388
1976,618029.4244904183
12242,423365.79103687685
1866,532084.6006051116
3969,589491.7323587742
7,138323.20388710406
339,289212.0096639572
18068,528310.1544035962
12834,125531.62983004563
11518,560026.4129992276
5522,753626.631453231
6095,805818.7735008765
10931,228542.2193118399
20429,612093.3143176697
19941,407423.13890927844
16860,500490.9992208285
11181,818266.9784914078
942,613761.0596033391
18370,243447.88252021465
4468,1280579.0314716948
5631,929646.3324631257
3380,696203.8828013362
9445,371153.79012442287
16523,563370.2004386242
12942,229432.81937297527
736,629963.0682910336
10439,307641.78211620636
10854,519466.2643891545
20034,517753.4733733842
7189,194380.55378824752
16932,408763.2610306423
12773,606860.5956282318
3640,170979.02612338867
1148,733676.9958704915
3697,665617.9233317263
1253,575141.0065530343
16897,1143447.9240681035
5792,582305.4613466309
17387,383628.45725803263
11188,473225.75256675575
20081,448523.0299171861
4625,391296.14374603797
2036,657138.4998330921
20540,328782.91324127465
14405,680832.4459287943
13411,2211827.856756577
12630,322687.9052643096
3543,437527.21243068576
13561,335429.5735952817
18541,602653.5221931739
14994,187490.7856235355
16072,620309.9255421907
11464,200441.2454176033
10125,977550.7692372026
13146,863515.9913350493
4563,113397.1299314294
17510,365303.0065318644
11183,254472.2347696917
3600,285632.0251929099
9594,226537.39721674938
7214,416229.4873176273
18141,252051.62671213225
4559,1083770.1792592732
8777,526242.3544066539
4696,1372260.6098515159
1242,481392.4181171069
272,302180.876279233
11018,1088709.809372494
10994,487748.7791246092
14424,873729.6038017087
4733,1120905.7719711391
17029,244886.4586926615
4792,679118.0311853113
7483,281546.51346914936
4310,410921.2348138187
14637,358013.4349536076
4314,916354.8166575758
8061,425259.5533455834
17251,860553.208461714
14258,752132.833363641
1304,358770.18261944037
13301,124364.17182559986
13347,530942.1096506575
17205,859485.0713779964
6558,937736.9242889537
9815,85663.33358897828
13837,508885.36543605477
871,444005.8712589117
7930,225921.65577820782
16936,445534.2722176891
4838,436499.3116395045
4785,543753.1250600759
12561,1102009.1065695966
7167,528858.2958796741
3075,666541.9507436175
10876,255383.5132463351
6654,595832.0398795521
16973,674984.8765702499
14689,622489.2923294855
819,52277.63307602238
20246,466292.9154159706
8084,506024.3527557431
7996,474327.46834245883
15112,788045.5835070601
16219,587437.4365445375
7177,424026.4075841354
21456,389330.7389215203
17175,524976.3624457996
5973,184911.58816812932
17281,295848.5183123592
21386,259203.10898347944
4726,831834.9441699712
2745,870928.073207045
4907,703363.9217171678
13582,218433.9677733304
15300,234903.5854087826
14287,685524.706253469
2647,453092.307007296
18268,319675.340382101
13245,637809.0356434388
6183,505719.9059668267
20443,426355.9646627754
292,534378.0602962906
11863,501908.2858224688
5822,180701.0567541141
4300,93602.21667044144
3057,268066.01566726435
1698,393030.29599877447
6443,459368.933719906
17841,92516.91454500332
19757,380092.869773482
2029,126208.9536018921
19991,376427.4167728564
6927,536995.7650475046
13968,273122.4358101934
10488,493846.6187501699
8866,161102.14555626735
12351,1065361.5698740613
5071,738384.3849466275
17976,409855.38140135445
19127,666391.8192191143
8483,980832.3639374143
18383,488406.6992276786
12673,483821.64509764034
15344,208739.54707182012
2151,469911.2754173102
20518,913837.6164199952
4622,574721.0684008272
12235,981140.4873307673
10802,635479.2385622356
8338,688864.1311964951
2739,544241.0663518403
3435,112686.1409643367
9396,460221.0747657325
18876,611948.0225374624
10819,437938.09157490917
10958,964291.4592818776
994,110645.75606307015
13474,523457.28034788277
13520,411326.680834176
7652,1437924.437991716
20923,1562410.2113344204
7259,532953.3544837572
18549,225333.54833460972
5461,528760.7810831955
7572,443771.4030957958
12247,242841.74185011163
20514,341717.1922564218
18006,352022.67486701533
14650,705786.9910621261
15598,581566.2336992584
18154,801693.5290094567
239,980078.1733782478
14167,544035.9683586676
18480,447407.278810733
15733,1229100.7031039065
20082,467709.57060134877
435,627977.7670194888
17026,544190.2007929385
16841,625500.6264620367
20951,596890.8191642137
2278,556616.7547283499
16906,163331.98840407934
11564,473975.02865688875
16137,647957.6542367898
5322,571309.4338185387
14049,355519.208621501
12651,656556.398765522
7890,185191.64729140978
9300,493861.5276045846
7323,369392.11156252585
14078,1049477.3552108593
9631,350393.839649654
5421,16194.33933216706
12504,294473.9696325427
16140,347014.43770871125
7649,719562.3372793216
8497,215275.28203442134
12727,659224.3997948868
6995,407023.847558341
17980,1574159.4243803965
4711,565074.9469167953
11790,144548.70427200012
7552,268572.93684435636
16939,558640.9630214861
389,516073.78470010683
1565,1141729.1504966477
20377,606982.6145359911
16157,804468.9933955064
3135,322535.554085399
17286,694342.5582790934
943,1011351.5608300976
20243,281645.4471613206
296,144721.85926392395
9861,1103058.565836654
12728,671060.0655303476
2894,1048906.8431511903
15558,279551.4330277974
1186,165267.68053726945
6158,546979.0173889771
17938,841641.4681288032
11872,246504.49233576283
8920,237304.96696521714
9683,408349.19935161714
1393,440621.17570601497
18797,329774.8061632253
16935,195992.15933475178
6660,557203.0906020338
11025,753250.550835832
18228,159018.18168396782
4846,671139.3011645293
16999,354892.4495679317
6863,422571.63070559315
4864,427671.57371178735
13100,629146.7538514314
9253,1503066.5260280417
4281,586845.7962429086
1124,501896.7557867244
9114,761538.0693104826
17023,329410.7931327624
9252,1442426.9534739675
662,505824.8675331129
15991,500706.2093464732
15411,384761.48589740414
14539,425623.01412764564
13185,713651.7814104967
8003,809827.5839756327
11336,618088.6674234653
15927,390004.47866314556
16204,61813.047625223175
4755,359651.0682568792
15740,877202.587518868
3976,141131.45103938412
15526,1057940.0318597173
14770,-9724.223906500265
17963,700192.1355440775
20871,655329.6147184223
18243,557666.6531136241
10499,1048092.3981336644
5543,377462.01691951975
3439,891796.9353177538
20016,663813.221919002
8983,599148.0920866737
3579,460451.6461093109
1968,306794.79433168843
4383,116801.70440766867
20105,449786.36764514074
13707,338847.2219173722
9117,1234494.638299536
5499,225307.53974094242
21412,240387.51648186147
11302,417386.60709286854
1674,747179.3621054059
15050,632837.7219385868
20860,364836.84219344053
11520,668168.3067157557
8546,753997.6213288018
12399,357904.88984566927
5569,509360.9243019568
1432,197483.2817032896
17082,362911.6340127932
10743,407315.20002698153
5576,129043.43952804804
6483,450529.7945916699
13638,913476.1774482997
18372,415323.03337210417
1154,902495.2708645342
3809,489741.81400664523
205,717208.4150058702
21503,596873.1266595498
11096,451355.391950476
3194,765026.4225774435
4664,342397.8977159094
4014,642154.8077267949
8937,296563.29651181865
9912,363480.130521046
5736,598408.3054369139
16256,498276.37821669504
17362,1062594.2580077406
6295,565792.1087869797
7461,814489.7909662873
16961,523903.675680195
857,649546.8179973904
5094,713822.1830101311
7595,241057.0584030673
16320,473279.5963802561
2780,663287.130052425
1684,666634.1847060425
9586,363373.89169850666
12783,187820.9257001523
15093,448987.9312676983
18411,553170.7621929189
7837,400234.3739349507
15970,531105.2434543297
15339,513746.5281094676
18018,262031.19559820555
9289,502870.9911770616
9737,1412446.5494780894
4617,483312.8915144736
13282,600317.8353739874
8681,573350.7702856231
10761,394149.75951324776
2273,406820.88770107646
6155,303104.0816956721
2879,470636.3994812574
1390,623478.6454325775
567,660706.7867311137
10198,388369.97776172776
2610,311320.0056224838
15153,293188.97410390247
14902,505160.4846237572
13940,935653.6063510198
21277,389149.9232468065
6378,464683.3122990439
8987,805828.6376142586
1989,433287.0498144934
2476,459305.19171343837
5877,661781.9650015915
6670,1409642.3499793168
6283,726903.2220428558
6540,633935.3997623762
10813,792947.2491560541
10545,631930.0125444587
4352,385197.04757804424
2814,386545.17333603
3613,446381.8680789191
18399,387311.6153519582
16249,803297.5136410864
8119,345757.96553015336
1481,389491.5745796282
15198,190223.9548429167
8677,564206.635135618
10373,2155111.1528606694
11228,147372.9605879672
804,218131.49713851046
2957,317282.79098106734
8891,337937.94011017773
14740,657731.1617858121
9068,342995.44044584874
12199,1217523.693184549
21504,815101.908770795
16941,285089.139671172
16010,563059.1336954748
11576,645038.0408580862
1539,1430766.2597474502
1852,461269.8912554281
7668,1269862.2991495132
10176,802903.8866711352
21361,610875.7751617264
9994,1215763.7050394863
2164,256579.1868033139
16086,318437.76407167595
109,549800.4159397176
10053,400034.3967983434
8066,451544.82479938027
14323,543824.954602248
16402,526327.7102335868
19642,624298.1426360961
6154,998715.0347981974
8870,442807.186782361
1891,536175.5788118858
17049,534471.8397579063
2556,214697.30811149254
17632,852341.9866004921
6544,485861.39972377755
14785,507039.6512698801
20783,669595.0120570157
15615,334182.5174198374
7822,162894.63978632446
7539,698898.5044165589
19402,994289.2132225959
4747,551281.0314447321
10475,603070.882186221
5118,476168.82789588626
7260,781829.7090757973
9186,854747.6720225681
11143,41696.58832170628
13226,570763.3751404798
16741,1210279.7697675433
13069,730530.8392412774
17702,621038.0776198274
7124,425905.7707805075
13637,400803.4448448103
17778,670782.5804508654
3406,750763.263150556
18919,612881.2409683727
8451,646156.6660951208
7149,644343.1620808383
15121,361641.23781031277
2620,1418025.4068725938
14667,487422.2460164763
14990,293874.41293685604
19766,600107.9500560705
9645,600972.6138992375
15073,776694.8269554032
8910,1279112.2188057564
16163,70715.76707034744
13289,300692.42362665664
1360,894273.5735340305
10638,497097.97529739887
10077,578974.3290796485
21306,430208.1411089478
18432,1087538.620603214
20128,463876.74065382127
11206,526633.5961228376
17936,470172.3747105412
6491,356510.7309012981
18771,429369.44738444407
2265,269946.0394782042
1270,542006.1880169213
5260,268446.9561148286
9590,601372.4223035974
4290,28016.879780765623
14206,722384.4855405288
12944,355647.6149566006
13433,1237027.623623346
12244,730025.9370872267
1288,355636.1248691911
9374,413652.9717835719
2156,492476.76170230657
1453,157771.20964155346
9197,432884.4270486962
11449,296731.8082416579
10062,580819.9811686743
18174,441440.20961977355
13906,466661.3661352312
17080,886443.0901232129
13674,483609.8147379346
9628,943476.971180833
18898,318139.85602205154
13588,390389.82552681584
4670,358666.41347803175
19451,251913.932209583
12698,148077.4488069499
7664,307214.50440249685
6673,171121.4407970542
19929,399341.76011207514
1190,382144.1315240646
3308,479893.4663466364
3064,628255.7126347665
4765,395980.881972895
16982,611776.6078008274
1589,408887.97914285306
19801,355795.045379892
5506,640072.5207360648
19999,719778.0302929403
18725,239730.94958458003
706,461315.402269193
12066,535362.7781265415
2877,441.5667791683227
9110,991841.0085558984
106,524574.8790193414
14227,281162.3646001583
18084,-120396.7182868924
12303,645484.1362189669
6729,667651.1111810226
15082,304727.450368952
10790,354313.4271682063
9310,607196.9394969875
21178,847946.9902428044
8534,513382.44383455534
3695,600126.2556511387
7100,574907.7370828046
13916,782160.607128839
20453,741493.3703167988
21159,366555.9876168296
19814,1299644.3140333714
9602,716670.3755427757
20842,333233.6115988642
