Unnamed: 0,Buy
20479,1
20480,1
20481,0
20482,1
20483,0
20484,1
20485,1
20486,1
20487,1
20488,1
20489,0
20490,1
20491,1
20492,1
20493,1
20494,1
20495,1
20496,1
20497,1
20498,0
20499,0
20500,0
20501,1
20502,1
20503,0
20504,1
20505,1
20506,1
20507,1
20508,0
20509,1
20510,1
20511,0
20512,1
20513,1
20514,1
20515,0
20516,0
20517,0
20518,0
20519,1
20520,0
20521,1
20522,0
20523,0
20524,0
20525,0
20526,1
20527,1
20528,1
20529,1
20530,1
20531,1
20532,1
20533,1
20534,1
20535,0
20536,0
20537,1
20538,0
20539,1
20540,0
20541,0
20542,1
20543,1
20544,1
20545,0
20546,1
20547,1
20548,1
20549,1
20550,0
20551,0
20552,1
20553,0
20554,1
20555,1
20556,1
20557,0
20558,1
20559,1
20560,1
20561,1
20562,1
20563,1
20564,1
20565,0
20566,0
20567,1
20568,1
20569,1
20570,1
20571,1
20572,0
20573,0
20574,1
20575,0
20576,0
20577,1
20578,1
20579,1
20580,1
20581,1
20582,1
20583,1
20584,0
20585,0
20586,1
20587,0
20588,1
20589,0
20590,0
20591,1
20592,1
20593,0
20594,1
20595,1
20596,0
20597,0
20598,1
20599,0
20600,1
20601,0
20602,0
20603,1
20604,1
20605,1
20606,0
20607,1
20608,1
20609,0
20610,1
20611,1
20612,0
20613,1
20614,0
20615,0
20616,1
20617,0
20618,1
20619,1
20620,1
20621,1
20622,1
20623,1
20624,1
20625,1
20626,0
20627,1
20628,1
20629,0
20630,1
20631,0
20632,1
20633,1
20634,1
20635,1
20636,1
20637,1
20638,0
20639,1
20640,1
20641,0
20642,1
20643,1
20644,0
20645,1
20646,1
20647,0
20648,1
20649,1
20650,1
20651,0
20652,1
20653,1
20654,0
20655,1
20656,1
20657,0
20658,0
20659,0
20660,0
20661,1
20662,0
20663,1
20664,1
20665,1
20666,1
20667,1
20668,0
20669,1
20670,0
20671,1
20672,0
20673,1
20674,0
20675,0
20676,1
20677,1
20678,0
20679,0
20680,1
20681,0
20682,1
20683,0
20684,1
20685,0
20686,1
20687,0
20688,1
20689,1
20690,1
20691,0
20692,0
20693,1
20694,0
20695,0
20696,1
20697,0
20698,1
20699,1
20700,0
20701,1
20702,1
20703,0
20704,0
20705,1
20706,0
20707,0
20708,1
20709,0
20710,0
20711,0
20712,0
20713,1
20714,1
20715,1
20716,0
20717,0
20718,1
20719,1
20720,0
20721,0
20722,0
20723,0
20724,0
20725,0
20726,0
20727,0
20728,0
20729,1
20730,1
20731,1
20732,0
20733,1
20734,0
20735,0
20736,0
20737,1
20738,0
20739,1
20740,1
20741,1
20742,1
20743,1
20744,1
20745,0
20746,1
20747,0
20748,0
20749,1
20750,0
20751,1
20752,0
20753,1
20754,1
20755,0
20756,0
20757,0
20758,0
20759,1
20760,1
20761,0
20762,1
20763,1
20764,0
20765,1
20766,1
20767,1
20768,0
20769,1
20770,1
20771,1
20772,1
20773,0
20774,1
20775,1
20776,1
20777,1
20778,1
20779,0
20780,1
20781,1
20782,1
20783,0
20784,1
20785,1
20786,1
20787,1
20788,0
20789,1
20790,1
20791,1
20792,1
20793,1
20794,1
20795,1
20796,0
20797,1
20798,0
20799,1
20800,0
20801,1
20802,0
20803,1
20804,0
20805,1
20806,1
20807,0
20808,1
20809,0
20810,1
20811,1
20812,1
20813,1
20814,0
20815,1
20816,0
20817,0
20818,1
20819,0
20820,0
20821,1
20822,0
20823,0
20824,1
20825,1
20826,1
20827,0
20828,1
20829,1
20830,1
20831,0
20832,0
20833,0
20834,0
20835,1
20836,1
20837,0
20838,0
20839,0
20840,1
20841,0
20842,1
20843,1
20844,0
20845,1
20846,0
20847,0
20848,0
20849,1
20850,0
20851,0
20852,0
20853,0
20854,1
20855,0
20856,1
20857,1
20858,1
20859,0
20860,0
20861,1
20862,0
20863,1
20864,1
20865,1
20866,1
20867,0
20868,0
20869,0
20870,0
20871,1
20872,1
20873,1
20874,0
20875,1
20876,0
20877,0
20878,0
20879,1
20880,1
20881,1
20882,0
20883,0
20884,1
20885,0
20886,0
20887,1
20888,1
20889,0
20890,0
20891,1
20892,0
20893,1
20894,0
20895,1
20896,1
20897,1
20898,1
20899,0
20900,0
20901,1
20902,0
20903,0
20904,0
20905,1
20906,0
20907,0
20908,0
20909,1
20910,0
20911,0
20912,1
20913,1
20914,1
20915,0
20916,1
20917,1
20918,1
20919,1
20920,1
20921,1
20922,0
20923,1
20924,1
20925,1
20926,0
20927,1
20928,1
20929,0
20930,0
20931,1
20932,0
20933,0
20934,0
20935,1
20936,1
20937,0
20938,1
20939,1
20940,0
20941,0
20942,1
20943,1
20944,0
20945,0
20946,1
20947,1
20948,0
20949,0
20950,0
20951,1
20952,0
20953,0
20954,1
20955,0
20956,0
20957,1
20958,0
20959,0
20960,1
20961,0
20962,1
20963,0
20964,1
20965,1
20966,1
20967,0
20968,1
20969,1
20970,1
20971,1
20972,0
20973,0
20974,1
20975,0
20976,0
20977,1
20978,1
20979,1
20980,1
20981,0
20982,1
20983,1
20984,1
20985,1
20986,1
20987,1
20988,0
20989,1
20990,0
20991,1
20992,1
20993,0
20994,0
20995,0
20996,1
20997,1
20998,0
20999,0
21000,0
21001,1
21002,0
21003,1
21004,1
21005,1
21006,0
21007,1
21008,1
21009,1
21010,1
21011,0
21012,0
21013,1
21014,0
21015,1
21016,1
21017,0
21018,0
21019,1
21020,1
21021,0
21022,0
21023,1
21024,0
21025,1
21026,0
21027,0
21028,0
21029,1
21030,0
21031,0
21032,1
21033,1
21034,1
21035,1
21036,1
21037,0
21038,0
21039,1
21040,0
21041,1
21042,0
21043,1
21044,0
21045,1
21046,1
21047,0
21048,1
21049,1
21050,1
21051,1
21052,1
21053,0
21054,1
21055,1
21056,0
21057,1
21058,0
21059,0
21060,1
21061,1
21062,1
21063,0
21064,0
21065,1
21066,0
21067,0
21068,1
21069,0
21070,0
21071,1
21072,1
21073,0
21074,0
21075,1
21076,0
21077,1
21078,0
21079,0
21080,0
21081,1
21082,1
21083,1
21084,1
21085,0
21086,0
21087,1
21088,1
21089,1
21090,1
21091,1
21092,0
21093,1
21094,0
21095,0
21096,0
21097,0
21098,0
21099,0
21100,0
21101,1
21102,0
21103,1
21104,1
21105,1
21106,1
21107,1
21108,0
21109,1
21110,0
21111,0
21112,0
21113,0
21114,1
21115,0
21116,0
21117,0
21118,0
21119,1
21120,1
21121,1
21122,1
21123,1
21124,1
21125,0
21126,0
21127,0
21128,0
21129,0
21130,1
21131,0
21132,0
21133,1
21134,0
21135,1
21136,0
21137,0
21138,0
21139,0
21140,0
21141,0
21142,1
21143,1
21144,1
21145,0
21146,0
21147,1
21148,1
21149,1
21150,0
21151,1
21152,0
21153,0
21154,0
21155,0
21156,0
21157,0
21158,0
21159,0
21160,0
21161,1
21162,0
21163,0
21164,0
21165,0
21166,1
21167,0
21168,1
21169,0
21170,0
21171,0
21172,1
21173,1
21174,0
21175,1
21176,1
21177,0
21178,0
21179,1
21180,1
21181,1
21182,0
21183,1
21184,0
21185,1
21186,0
21187,0
21188,1
21189,0
21190,1
21191,1
21192,1
21193,1
21194,0
21195,0
21196,0
21197,1
21198,1
21199,0
21200,1
21201,0
21202,0
21203,0
21204,1
21205,0
21206,1
21207,1
21208,1
21209,1
21210,1
21211,0
21212,1
21213,0
21214,0
21215,0
21216,1
21217,1
21218,0
21219,1
21220,1
21221,1
21222,0
21223,0
21224,1
21225,1
21226,1
21227,1
21228,1
21229,0
21230,1
21231,0
21232,1
21233,0
21234,0
21235,1
21236,1
21237,1
21238,0
21239,0
21240,1
21241,1
21242,0
21243,0
21244,1
21245,0
21246,1
21247,1
21248,1
21249,0
21250,1
21251,1
21252,0
21253,1
21254,1
21255,1
21256,1
21257,1
21258,0
21259,1
21260,0
21261,1
21262,0
21263,1
21264,1
21265,0
21266,0
21267,1
21268,0
21269,1
21270,1
21271,0
21272,1
21273,0
21274,0
21275,1
21276,0
21277,1
21278,0
21279,0
21280,1
21281,0
21282,1
21283,0
21284,0
21285,1
21286,1
21287,1
21288,1
21289,1
21290,0
21291,1
21292,1
21293,0
21294,1
21295,0
21296,1
21297,0
21298,1
21299,0
21300,0
21301,1
21302,1
21303,0
21304,0
21305,0
21306,0
21307,1
21308,0
21309,1
21310,1
21311,0
21312,1
21313,1
21314,0
21315,0
21316,1
21317,1
21318,0
21319,1
21320,1
21321,1
21322,0
21323,0
21324,1
21325,0
21326,0
21327,1
21328,1
21329,1
21330,1
21331,1
21332,0
21333,0
21334,0
21335,0
21336,0
21337,0
21338,1
21339,1
21340,0
21341,0
21342,0
21343,0
21344,0
21345,1
21346,1
21347,1
21348,1
21349,0
21350,0
21351,1
21352,1
21353,1
21354,1
21355,1
21356,0
21357,0
21358,0
21359,1
21360,0
21361,0
21362,0
21363,0
21364,1
21365,1
21366,1
21367,0
21368,0
21369,0
21370,0
21371,0
21372,1
21373,0
21374,1
21375,0
21376,1
21377,1
21378,0
21379,0
21380,1
21381,0
21382,0
21383,0
21384,1
21385,0
21386,0
21387,1
21388,1
21389,0
21390,1
21391,1
21392,1
21393,0
21394,1
21395,0
21396,1
21397,0
21398,0
21399,1
21400,0
21401,1
21402,0
21403,1
21404,1
21405,0
21406,1
21407,0
21408,1
21409,1
21410,1
21411,0
21412,1
21413,1
21414,1
21415,1
21416,1
21417,1
21418,0
21419,1
21420,0
21421,1
21422,0
21423,0
21424,1
21425,0
21426,1
21427,1
21428,0
21429,1
21430,1
21431,1
21432,1
21433,0
21434,0
21435,1
21436,1
21437,0
21438,1
21439,1
21440,1
21441,0
21442,0
21443,1
21444,1
21445,0
21446,0
21447,1
21448,0
21449,1
21450,1
21451,0
21452,1
21453,1
21454,0
21455,0
21456,1
21457,1
21458,0
21459,0
21460,0
21461,1
21462,0
21463,0
21464,0
21465,0
21466,1
21467,1
21468,0
21469,0
21470,0
21471,0
21472,0
21473,0
21474,1
21475,0
21476,0
21477,1
21478,0
21479,0
21480,1
21481,1
21482,1
21483,1
21484,1
21485,0
21486,1
21487,1
21488,0
21489,0
21490,1
21491,1
21492,1
21493,0
21494,1
21495,1
21496,0
21497,0
21498,1
21499,1
21500,1
21501,0
21502,1
21503,1
21504,0
21505,1
21506,1
21507,1
21508,0
21509,0
21510,1
21511,0
21512,0
21513,1
21514,0
21515,0
21516,0
21517,0
21518,1
21519,0
21520,0
21521,1
21522,1
21523,1
21524,1
21525,1
21526,0
21527,1
21528,1
21529,1
21530,1
21531,1
21532,0
21533,0
21534,1
21535,0
21536,0
21537,1
21538,0
21539,0
21540,0
21541,0
21542,0
21543,0
21544,0
21545,1
21546,0
21547,1
21548,1
21549,1
21550,0
21551,0
21552,1
21553,0
21554,1
21555,1
21556,1
21557,1
21558,1
21559,1
21560,1
21561,1
21562,0
21563,1
21564,1
21565,0
21566,0
21567,0
21568,0
21569,0
21570,0
21571,0
21572,1
21573,1
21574,0
21575,1
21576,1
21577,0
21578,0
21579,1
21580,0
21581,0
21582,1
21583,1
21584,1
21585,0
21586,0
21587,1
21588,1
21589,0
21590,0
21591,0
21592,0
21593,1
21594,0
21595,1
21596,1
21597,0
21598,1
21599,0
21600,0
21601,1
21602,0
21603,0
21604,1
21605,0
21606,1
21607,0
21608,1
21609,0
21610,0
21611,1
21612,0
21613,1
21614,1
21615,1
21616,0
21617,0
21618,1
21619,0
21620,1
21621,1
21622,0
21623,0
21624,1
21625,0
21626,0
21627,0
21628,0
21629,1
21630,1
21631,1
21632,0
21633,0
21634,0
21635,0
21636,0
21637,1
21638,1
21639,1
21640,1
21641,0
21642,1
21643,1
21644,0
21645,0
21646,1
21647,1
21648,1
21649,1
21650,0
21651,1
21652,1
21653,0
21654,0
21655,0
21656,1
21657,0
21658,1
21659,1
21660,0
21661,0
21662,1
21663,1
21664,1
21665,1
21666,1
21667,0
21668,0
21669,0
21670,1
21671,0
21672,1
21673,0
21674,0
21675,0
21676,1
21677,1
21678,1
21679,1
21680,1
21681,0
21682,1
21683,1
21684,0
21685,1
21686,1
21687,0
21688,0
21689,1
21690,0
21691,1
21692,1
21693,0
21694,0
21695,1
21696,1
21697,0
21698,1
21699,0
21700,0
21701,0
21702,0
21703,1
21704,0
21705,1
21706,0
21707,1
21708,0
21709,1
21710,0
21711,0
21712,0
21713,1
21714,1
21715,1
21716,1
21717,1
21718,1
21719,0
21720,0
21721,0
21722,0
21723,0
21724,1
21725,0
21726,1
21727,0
21728,1
21729,0
21730,0
21731,1
21732,0
21733,1
21734,1
21735,1
21736,1
21737,1
21738,1
21739,0
21740,0
21741,0
21742,1
21743,0
21744,1
21745,0
21746,0
21747,1
21748,1
21749,0
21750,1
21751,0
21752,0
21753,0
21754,1
21755,1
21756,0
21757,0
21758,1
21759,1
21760,0
21761,0
21762,1
21763,0
21764,1
21765,0
21766,0
21767,0
21768,1
21769,1
21770,1
21771,0
21772,0
21773,0
21774,0
21775,0
21776,0
21777,0
21778,0
21779,0
21780,1
21781,1
21782,0
21783,1
21784,1
21785,0
21786,1
21787,1
21788,0
21789,0
21790,0
21791,0
21792,0
21793,1
21794,0
21795,0
21796,0
21797,1
21798,0
21799,0
21800,1
21801,1
21802,1
21803,1
21804,1
21805,0
21806,1
21807,1
21808,1
21809,0
21810,0
21811,1
21812,0
21813,1
21814,1
21815,1
21816,0
21817,1
21818,0
21819,1
21820,1
21821,1
21822,1
21823,0
21824,0
21825,0
21826,1
21827,1
21828,1
21829,0
21830,0
21831,1
21832,0
21833,0
21834,1
21835,0
21836,0
21837,1
21838,0
21839,1
21840,1
21841,1
21842,1
21843,1
21844,0
21845,1
21846,1
21847,0
21848,0
21849,1
21850,1
21851,0
21852,1
21853,0
21854,1
21855,0
21856,1
21857,0
21858,0
21859,0
21860,0
21861,1
21862,1
21863,1
21864,1
21865,0
21866,1
21867,0
21868,1
21869,0
21870,0
21871,1
21872,0
21873,1
21874,0
21875,0
21876,0
21877,1
21878,0
21879,1
21880,1
21881,1
21882,0
21883,0
21884,0
21885,0
21886,1
21887,1
21888,1
21889,0
21890,1
21891,0
21892,0
21893,1
21894,1
21895,0
21896,0
21897,1
21898,1
21899,1
21900,1
21901,0
21902,1
21903,1
21904,0
21905,0
21906,0
21907,0
21908,0
21909,1
21910,0
21911,1
21912,1
21913,1
21914,1
21915,1
21916,0
21917,0
21918,0
21919,0
21920,1
21921,0
21922,1
21923,1
21924,0
21925,1
21926,0
21927,1
21928,0
21929,1
21930,0
21931,0
21932,1
21933,1
21934,1
21935,0
21936,0
21937,0
21938,0
21939,0
21940,0
21941,1
21942,1
21943,1
21944,0
21945,1
21946,0
21947,1
21948,1
21949,0
21950,0
21951,1
21952,0
21953,0
21954,1
21955,0
21956,1
21957,1
21958,0
21959,1
21960,0
21961,0
21962,0
21963,0
21964,0
21965,0
21966,0
21967,1
21968,0
21969,1
21970,1
21971,1
21972,1
21973,0
21974,0
21975,1
21976,1
21977,0
21978,1
21979,0
21980,0
21981,1
21982,1
21983,1
21984,1
21985,0
21986,1
21987,1
21988,0
21989,1
21990,0
21991,0
21992,0
21993,1
21994,0
21995,0
21996,1
21997,0
21998,0
21999,1
22000,0
22001,1
22002,0
22003,0
22004,1
22005,0
22006,1
22007,1
22008,0
22009,0
22010,0
22011,0
22012,0
22013,0
22014,0
22015,1
22016,1
22017,1
22018,1
22019,1
22020,1
22021,0
22022,0
22023,1
22024,0
22025,1
22026,1
22027,1
22028,0
22029,1
22030,1
22031,1
22032,1
22033,0
22034,0
22035,0
22036,1
22037,0
22038,1
22039,1
22040,0
22041,1
22042,1
22043,1
22044,1
22045,0
22046,0
22047,0
22048,0
22049,0
22050,1
22051,1
22052,0
22053,0
22054,1
22055,1
22056,1
22057,1
22058,0
22059,1
22060,1
22061,1
22062,0
22063,1
22064,1
22065,0
22066,0
22067,1
22068,0
22069,1
22070,1
22071,1
22072,1
22073,1
22074,1
22075,1
22076,0
13533,1
4990,0
17548,0
733,0
6703,1
17033,1
8612,0
9305,1
9676,1
12242,1
16058,1
13676,0
12036,1
5862,0
5321,0
8480,1
9300,0
7672,1
9303,1
9902,1
11201,0
11638,1
5181,0
12853,1
5337,1
7326,0
16829,0
14582,1
2270,1
11525,0
5516,1
4400,0
10494,0
17172,1
3314,0
3800,0
11043,1
6133,1
9148,0
11769,0
13886,0
12503,0
11646,1
15468,0
736,0
8626,1
7103,1
2146,0
11044,1
4280,1
8794,1
16285,0
8604,1
7717,0
2202,0
13115,1
12563,0
13830,0
4124,1
8373,1
6877,0
17616,0
4004,0
15299,1
59,0
8028,1
12341,1
14102,0
4983,0
11010,1
16561,0
9668,1
10959,0
88,0
101,1
5431,0
6162,1
10918,0
14107,1
8902,0
12505,1
17169,0
11262,0
9113,0
7524,1
10342,0
1302,1
17039,1
10141,0
11743,0
12859,0
17580,0
1328,0
8332,0
4731,0
14934,0
13658,0
13588,0
9070,0
10316,1
7811,1
11522,0
11850,0
10992,1
8955,1
12886,0
6757,0
4031,1
1147,0
6983,1
10547,0
7048,1
8824,1
10263,1
14312,1
9620,1
16211,0
4787,0
3887,0
5512,0
16181,0
8318,0
15473,0
14170,0
10405,1
17524,1
7733,0
7944,1
9393,1
7626,0
13244,1
11731,1
11448,1
9015,0
424,1
7840,0
17223,1
1097,0
16759,0
7153,0
5140,1
10670,1
2583,0
123,1
5826,0
200,1
7722,0
103,1
16393,1
7781,0
795,0
9093,0
14674,1
8822,1
12536,1
17126,0
1208,1
3107,1
4176,1
16741,1
3256,0
1704,1
4885,1
1350,1
4914,0
12800,0
12547,0
8542,1
13094,0
8351,1
2175,1
3989,1
13578,0
2238,0
17531,0
8522,0
7897,1
3971,1
11816,0
169,1
8145,1
11703,1
7202,0
10909,1
6153,0
1355,0
11251,1
10420,0
16498,0
7713,1
7700,1
14067,0
11616,0
6245,1
884,1
14449,1
4985,1
16115,0
5346,1
8696,0
8739,1
8099,1
13174,0
5377,1
635,0
7955,0
1441,0
476,0
9681,1
12864,0
5157,0
12486,1
10538,1
3394,0
7953,1
15447,0
4058,1
5857,1
11433,1
5168,1
16579,0
12134,1
3833,0
313,1
13047,1
16959,1
17270,1
5943,1
11880,0
11341,0
12131,0
15220,0
4148,1
1640,0
1713,1
3592,0
4721,1
2051,0
10370,1
10440,1
11674,0
9755,1
7936,1
13771,1
15493,0
1039,0
1838,0
9238,1
8142,1
11628,0
6545,1
2485,0
2676,1
14627,0
17194,1
959,0
7640,0
13344,0
12858,0
10700,0
12366,1
7330,1
14336,1
3362,1
6529,1
17471,0
1769,0
10163,0
11790,0
10362,1
10811,0
8127,1
4045,0
657,1
19,0
2848,0
6584,1
8665,0
3886,1
14738,0
2095,0
7576,1
8773,1
7945,0
16872,0
16837,0
11975,0
900,1
11230,1
290,1
17486,0
17095,1
6692,1
17130,1
16551,0
3522,0
17398,1
9187,0
9870,1
4254,1
12465,1
322,0
11946,0
7284,1
3780,0
7176,1
13723,1
7484,0
12699,1
3234,0
9320,0
12490,1
13113,0
12846,1
3402,0
9443,0
14575,1
6753,0
1470,0
8136,0
450,0
928,1
12586,1
10702,0
4459,0
5786,0
2923,0
13488,0
13608,0
6332,1
6916,0
11188,0
12148,1
15445,1
3502,0
17287,1
11102,0
4708,1
1456,0
5012,1
828,1
7515,1
4489,1
9411,1
1026,0
7391,0
4170,1
10624,1
7228,1
8031,1
17487,0
12516,0
2579,1
17532,0
5118,0
13420,1
7571,0
7667,1
4800,0
14681,1
11279,0
11376,1
17521,0
15103,1
10556,1
6702,0
10483,1
16555,1
2546,1
17151,1
14851,1
1705,1
8374,1
9345,0
16923,1
17243,0
10092,1
11006,0
744,1
7221,0
3013,1
4510,1
15082,1
1870,0
4469,0
4193,1
10303,1
11443,0
251,0
7921,0
6149,0
9859,0
6347,1
6712,1
10456,0
15743,1
15631,0
13287,1
10540,1
15798,1
2797,1
14647,0
7752,1
4115,1
12007,1
17123,1
14921,0
9504,1
1944,0
15400,1
13796,0
8528,1
11552,1
14263,0
4788,1
8425,1
6333,1
3742,0
5843,1
1346,1
12844,0
13908,1
5915,1
6405,1
970,0
4388,0
13688,1
12037,1
2968,1
9610,0
10306,1
11858,0
13995,0
247,0
7076,0
6935,1
4048,1
4884,0
8948,1
7625,1
11353,0
9842,0
2641,0
5421,1
5971,1
7047,1
7278,0
11629,0
4750,0
3335,1
8484,1
16975,1
127,0
10341,1
8233,1
9730,0
3733,1
5545,0
1321,0
13150,0
327,0
5975,1
12706,0
6939,0
708,1
14998,0
12850,0
1493,0
11189,0
621,0
15977,1
6248,0
14086,0
967,1
3652,0
9960,1
3035,0
2403,0
16096,0
5605,1
7163,1
7341,1
15306,1
2614,1
2150,0
751,0
13072,1
7388,1
4959,0
10337,0
4693,0
6562,0
3784,0
3015,0
6535,1
14387,0
5981,1
5155,0
11507,0
16793,0
2638,0
10138,0
6211,0
8888,0
971,0
14120,1
2315,1
6266,1
6377,1
3752,0
2388,0
5658,1
1315,1
4980,1
17464,1
5028,0
11342,0
3468,0
12186,0
11610,1
14808,0
1027,0
4871,1
15673,1
8393,0
15946,0
16522,0
16831,0
9891,0
4828,0
17477,0
5865,1
3458,0
2714,0
8018,1
12351,0
12058,1
5572,1
15027,0
14590,1
14001,0
4049,0
5182,0
5391,0
4643,1
1087,0
15475,1
13607,0
15489,0
11193,0
11612,0
3418,1
5880,1
10591,1
9972,1
10870,1
960,0
7748,0
4007,1
5348,0
17620,0
1570,0
10550,1
12911,1
4982,1
13361,0
10272,1
17145,0
11891,0
1034,0
7441,1
10883,1
11119,1
1450,0
3024,1
856,0
4397,0
12943,1
3617,1
14361,1
4116,0
6321,1
8672,1
11802,0
17424,0
6193,0
9431,1
9420,0
17051,1
15666,0
1347,0
10868,1
16865,0
8439,1
13316,0
1862,0
5094,1
14366,0
4073,1
2319,0
11807,1
13955,1
4229,1
1710,0
3120,0
12101,0
2184,1
7098,1
2684,0
6921,1
15760,1
12491,0
10072,0
2609,0
12482,0
2039,0
8760,0
2554,1
16822,0
12154,0
10630,1
3649,1
5620,1
16104,0
15109,1
3980,0
17242,0
15370,1
12209,0
902,0
9276,0
12056,1
8040,0
9734,0
17277,0
4730,1
10324,1
10191,0
16119,1
13754,0
1783,1
6051,1
17316,1
3974,0
16570,1
2988,0
1688,0
7463,1
16034,1
12578,0
11652,1
217,0
2450,1
9672,1
7507,1
12929,1
2140,1
5222,1
1056,0
15670,0
9955,1
13369,0
5270,1
5511,0
17263,0
12900,0
12286,0
5849,0
15690,1
12882,0
8459,1
17103,1
9069,1
10010,1
9929,1
13321,1
2136,0
6029,0
6929,1
2862,1
2132,1
13362,1
6173,1
14055,1
12295,0
13954,1
6647,0
5022,0
15058,1
11403,0
8348,1
9202,1
1065,0
7308,0
11071,0
5267,0
1510,1
16747,0
3997,0
2254,0
1002,1
1261,1
9530,1
16136,0
729,1
5576,1
5727,1
1086,1
2751,1
6706,0
4410,1
9377,1
2796,0
14690,1
2002,1
10596,0
8900,0
6908,1
13124,0
14881,1
3106,0
15224,1
9680,1
12912,1
6424,1
4281,1
5464,1
3410,0
15406,1
14897,0
15371,1
5133,0
9132,0
2299,1
2662,1
10581,0
3189,1
16213,0
15253,1
16004,1
7836,0
10955,0
13188,0
10987,1
1453,0
12107,1
14342,0
10840,1
14807,1
1624,0
8545,1
4843,0
6165,1
10786,1
14044,0
4877,0
17481,0
4100,1
16386,1
9341,1
7889,0
8375,0
6625,1
3570,0
14156,1
12224,1
12300,1
11728,1
11535,0
14879,0
17610,0
16511,0
1199,0
14556,1
8158,1
16249,1
3647,0
6699,1
4013,0
9850,1
16286,0
6277,1
2298,0
181,0
8178,1
2616,0
907,0
2856,1
15660,0
9934,0
10899,1
12955,0
15587,1
12562,0
14389,1
7428,1
1989,0
13532,1
8897,0
9317,1
5236,0
6735,1
50,1
5667,0
16931,1
7592,1
2864,1
9483,1
15750,0
17522,0
6725,1
9868,0
3102,0
6609,0
16657,0
16257,0
7486,1
137,0
4903,1
878,0
14967,1
3369,1
10514,1
3813,0
4464,1
8209,1
5923,1
4954,0
2820,1
13400,1
5049,1
1869,0
3193,1
7852,0
8117,1
7535,1
8686,1
1085,1
11869,1
5174,1
12986,1
431,1
485,0
3298,0
16701,0
8359,1
10923,1
7628,0
17099,1
1866,0
4978,1
16947,1
3721,0
6202,1
4367,1
9921,1
3105,0
9193,1
4718,1
6158,0
12072,1
3948,0
11545,0
2167,0
3053,1
14518,0
3289,1
14689,0
14127,0
2545,0
13956,1
5990,1
8642,1
5461,1
8180,0
3501,0
3269,1
47,0
1429,1
6045,1
15828,1
14519,1
13092,0
13036,1
16303,1
5721,1
6927,1
6836,0
8810,0
15615,1
361,0
5385,1
11906,0
4894,1
2127,0
14394,0
3643,1
7791,0
9839,0
15851,1
16009,0
5864,0
1890,0
15362,1
12915,0
15945,0
4963,1
6840,0
2308,0
8195,1
16165,0
13059,1
2791,0
2973,1
10071,0
5035,0
5018,1
3,0
13789,1
14301,1
12650,0
14771,1
1162,1
9770,1
10381,1
6973,1
980,0
7802,0
16565,0
16174,0
16100,0
8813,1
15982,0
7822,0
13681,1
7040,1
8991,1
14213,1
13905,1
836,0
2266,0
11730,1
1163,0
5359,0
10780,1
2471,0
9301,0
10009,0
5216,1
12305,1
5217,1
3950,0
4336,1
10414,0
10227,1
5736,1
3379,0
14735,1
10261,1
2325,1
8977,1
15628,0
10317,0
3860,1
10855,1
5422,1
17044,1
3608,1
8288,1
2512,0
1020,1
346,1
5293,0
3143,0
10441,1
2141,0
4762,1
4625,1
6061,0
2467,1
15608,1
17222,1
15211,1
3615,0
1767,0
5025,0
8951,1
15700,0
12488,0
12572,1
3509,0
15551,0
2334,1
6560,0
12462,1
8164,1
8000,0
4688,0
14062,0
2360,1
2174,1
14644,1
14130,1
6113,0
5198,1
13274,1
7510,1
6676,0
7555,0
11095,1
12639,1
8618,1
2748,1
12643,0
2830,1
5513,1
2697,0
7621,1
9349,0
9270,1
8658,1
10212,0
1396,0
15255,1
1411,0
16307,0
14324,1
3376,0
12194,0
5999,1
12052,1
8845,1
3599,0
6399,1
2993,1
937,0
13983,1
2996,0
13653,1
12940,1
7946,0
12627,0
4604,1
17251,1
2267,0
11701,0
10723,0
9378,1
2087,1
8265,0
7335,1
3635,0
17530,0
6373,1
3287,1
15605,0
3090,0
12610,0
5225,0
13938,1
9152,0
13044,1
13238,1
3429,1
4860,0
12082,0
4993,1
6918,1
8994,0
5642,1
15413,0
5841,0
13678,0
9754,0
8019,1
9185,0
13483,1
3843,1
14613,1
15607,1
10801,1
5434,0
11579,1
655,0
6612,1
4767,1
16690,0
11759,0
11890,0
10930,1
4257,0
12664,0
4119,0
8981,0
7301,1
13088,0
535,1
16743,0
14585,0
14413,1
16450,1
10133,1
10999,0
2878,0
9522,1
15779,1
6872,0
2677,0
7695,0
17660,0
5937,1
4294,1
12319,1
8554,0
6433,0
10496,1
13317,0
6243,0
196,1
2712,0
8369,0
14648,0
6023,1
11408,1
17399,1
11204,0
12669,0
1768,1
6147,0
9162,0
11184,0
9987,1
9552,0
8495,1
4771,1
8908,0
16363,0
4548,0
1580,0
15068,1
9330,0
16516,0
10217,1
99,0
14862,0
14639,0
12141,1
4519,1
13048,0
15421,0
254,0
5504,0
9251,1
9737,1
3902,0
8214,1
5414,0
3274,0
16462,0
10484,1
13499,1
2232,1
12471,1
10032,1
4527,1
2480,0
4999,1
11224,0
16079,0
1694,1
1984,1
8546,1
11712,0
8791,0
16966,1
4226,0
9605,1
4024,1
7589,1
4618,0
10221,1
7600,0
2099,1
1023,0
9595,1
3594,0
6805,1
17211,1
7319,0
12714,0
3222,0
16138,0
16075,0
3077,0
13945,1
2145,1
6817,0
5527,1
8409,0
5587,0
1210,0
1554,0
16881,0
7375,0
15805,1
3511,0
2501,1
664,1
14696,0
4328,0
1707,1
